region,date,C.36*,alpha,beta,delta,gamma,others,sequences,cases
3,2021-03-22,0,74,0,0,0,8,82,344
3,2021-03-23,0,74,0,0,0,7,81,338
3,2021-03-24,0,72,0,0,1,9,82,311
3,2021-03-25,0,97,0,0,0,5,102,343
3,2021-03-26,0,85,0,0,0,5,90,321
3,2021-03-27,0,11,0,0,0,1,12,172
3,2021-03-28,0,15,0,0,0,5,20,168
3,2021-03-29,0,113,0,0,0,13,126,377
3,2021-03-30,0,96,0,0,0,11,107,319
3,2021-03-31,0,48,0,0,0,2,50,344
3,2021-04-01,0,91,0,0,0,2,93,339
3,2021-04-02,0,44,0,0,0,0,44,190
3,2021-04-03,0,58,0,0,0,4,62,206
3,2021-04-04,0,36,0,0,0,6,42,167
3,2021-04-05,0,36,0,0,0,3,39,202
3,2021-04-06,0,85,0,0,0,0,85,438
3,2021-04-07,0,87,0,2,0,2,91,368
3,2021-04-08,0,121,0,1,0,2,124,414
3,2021-04-09,0,78,0,0,0,2,80,367
3,2021-04-10,0,28,0,0,0,1,29,251
3,2021-04-11,0,14,0,0,0,0,14,204
3,2021-04-12,1,112,1,0,0,7,121,448
3,2021-04-13,1,88,0,0,0,2,91,344
3,2021-04-14,1,93,0,1,0,4,99,359
3,2021-04-15,1,102,0,0,0,1,104,338
3,2021-04-16,0,82,0,1,1,3,87,369
3,2021-04-17,0,30,0,1,0,1,32,222
3,2021-04-18,0,1,0,0,0,0,1,197
3,2021-04-19,0,106,0,0,1,8,115,400
3,2021-04-20,0,115,0,0,0,5,120,421
3,2021-04-21,1,128,0,0,1,10,140,440
3,2021-04-22,0,91,0,2,0,7,100,419
3,2021-04-23,0,84,0,2,0,5,91,370
3,2021-04-24,0,82,0,4,0,1,87,225
3,2021-04-25,0,40,0,0,0,3,43,216
3,2021-04-26,1,142,0,1,0,6,150,427
3,2021-04-27,0,105,0,5,0,3,113,366
3,2021-04-28,0,100,1,0,1,0,102,337
3,2021-04-29,0,103,2,1,1,1,108,306
3,2021-04-30,0,88,0,2,1,5,96,301
3,2021-05-01,1,69,0,0,0,9,79,204
3,2021-05-02,0,60,0,0,2,1,63,149
3,2021-05-03,0,88,0,1,0,3,92,378
3,2021-05-04,1,99,1,0,1,2,104,300
3,2021-05-05,1,81,0,0,1,4,87,286
3,2021-05-06,2,71,2,0,0,6,81,250
3,2021-05-07,0,73,0,0,0,7,80,267
3,2021-05-08,0,64,0,0,1,2,67,193
3,2021-05-09,0,57,0,0,0,1,58,127
3,2021-05-10,0,66,2,0,5,4,77,308
3,2021-05-11,0,56,0,1,0,1,58,240
3,2021-05-12,0,50,0,1,1,2,54,214
3,2021-05-13,0,21,0,0,0,2,23,98
3,2021-05-14,0,50,1,1,0,0,52,184
3,2021-05-15,1,26,0,1,0,1,29,115
3,2021-05-16,0,25,0,1,1,0,27,101
3,2021-05-17,0,78,0,0,2,1,81,273
3,2021-05-18,0,61,0,3,0,1,65,186
3,2021-05-19,0,61,0,2,1,0,64,179
3,2021-05-20,0,50,1,1,0,1,53,122
3,2021-05-21,0,34,0,2,1,2,39,148
3,2021-05-22,0,16,0,1,0,0,17,74
3,2021-05-23,0,17,0,0,0,0,17,47
3,2021-05-24,0,22,0,0,0,0,22,68
3,2021-05-25,0,35,0,2,1,1,39,134
3,2021-05-26,0,21,0,1,0,1,23,111
3,2021-05-27,0,28,0,0,0,2,30,104
3,2021-05-28,0,26,0,1,0,0,27,81
3,2021-05-29,0,17,0,0,1,0,18,41
3,2021-05-30,0,14,0,0,0,1,15,38
3,2021-05-31,0,31,0,2,1,0,34,91
3,2021-06-01,1,23,0,0,0,0,24,84
3,2021-06-02,0,21,0,3,0,0,24,59
3,2021-06-03,0,22,0,4,0,0,26,57
3,2021-06-04,0,28,1,2,0,0,31,67
3,2021-06-05,0,18,0,0,0,0,18,38
3,2021-06-06,0,9,0,0,0,0,9,18
3,2021-06-07,0,22,0,1,0,1,24,72
3,2021-06-08,0,16,0,2,0,0,18,47
3,2021-06-09,0,13,0,1,0,1,15,40
3,2021-06-10,0,10,0,1,0,1,12,27
3,2021-06-11,0,8,0,0,0,0,8,33
3,2021-06-12,0,6,0,1,0,0,7,21
3,2021-06-13,0,5,0,3,0,0,8,20
3,2021-06-14,0,10,0,5,0,0,15,43
3,2021-06-15,0,7,0,5,0,0,12,25
3,2021-06-16,0,8,0,4,0,1,13,23
3,2021-06-17,0,9,0,3,0,1,13,26
3,2021-06-18,0,4,0,2,0,0,6,19
3,2021-06-19,0,7,0,2,0,1,10,23
3,2021-06-20,0,0,0,0,0,0,0,13
3,2021-06-21,0,0,0,1,0,0,1,26
3,2021-06-22,0,0,0,0,0,0,0,22
3,2021-06-23,0,0,0,0,1,0,1,15
3,2021-06-24,0,1,0,1,0,0,2,17
3,2021-06-25,0,0,0,0,0,0,0,19
3,2021-06-26,0,0,0,0,0,0,0,6
3,2021-06-27,0,0,0,0,0,0,0,5
3,2021-06-28,0,0,0,0,0,0,0,24
3,2021-06-29,0,0,0,0,0,0,0,11
3,2021-06-30,0,0,0,0,0,0,0,22
3,2021-07-01,0,0,0,0,0,0,0,18
3,2021-07-02,0,0,0,0,0,0,0,22
3,2021-07-03,0,0,0,0,0,0,0,25
3,2021-07-04,0,0,0,0,0,0,0,17
3,2021-07-05,0,0,0,0,0,0,0,37
3,2021-07-06,0,0,0,0,0,0,0,33
3,2021-07-07,0,0,0,0,0,0,0,41
3,2021-07-08,0,0,0,0,0,0,0,28
3,2021-07-09,0,0,0,0,0,0,0,0
4,2020-02-24,0,0,0,0,0,0,0,0
4,2020-02-25,0,0,0,0,0,0,0,0
4,2020-02-26,0,0,0,0,0,0,0,0
4,2020-02-27,0,0,0,0,0,0,0,0
4,2020-02-28,0,0,0,0,0,0,0,0
4,2020-02-29,0,0,0,0,0,0,0,0
4,2020-03-01,0,0,0,0,0,0,0,1
4,2020-03-02,0,0,0,0,0,1,1,4
4,2020-03-03,0,0,0,0,0,1,1,7
4,2020-03-04,0,0,0,0,0,0,0,4
4,2020-03-05,0,0,0,0,0,0,0,1
4,2020-03-06,0,0,0,0,0,0,0,2
4,2020-03-07,0,0,0,0,0,0,0,0
4,2020-03-08,0,0,0,0,0,0,0,2
4,2020-03-09,0,0,0,0,0,0,0,7
4,2020-03-10,0,0,0,0,0,0,0,6
4,2020-03-11,0,0,0,0,0,0,0,11
4,2020-03-12,0,0,0,0,0,0,0,18
4,2020-03-13,0,0,0,0,0,0,0,15
4,2020-03-14,0,0,0,0,0,0,0,23
4,2020-03-15,0,0,0,0,0,0,0,8
4,2020-03-16,0,0,0,0,0,0,0,61
4,2020-03-17,0,0,0,0,0,0,0,48
4,2020-03-18,0,0,0,0,0,0,0,63
4,2020-03-19,0,0,0,0,0,0,0,23
4,2020-03-20,0,0,0,0,0,1,1,52
4,2020-03-21,0,0,0,0,0,0,0,27
4,2020-03-22,0,0,0,0,0,0,0,31
4,2020-03-23,0,0,0,0,0,0,0,68
4,2020-03-24,0,0,0,0,0,0,0,46
4,2020-03-25,0,0,0,0,0,0,0,50
4,2020-03-26,0,0,0,0,0,0,0,74
4,2020-03-27,0,0,0,0,0,0,0,53
4,2020-03-28,0,0,0,0,0,0,0,27
4,2020-03-29,0,0,0,0,0,0,0,18
4,2020-03-30,0,0,0,0,0,0,0,53
4,2020-03-31,0,0,0,0,0,0,0,38
4,2020-04-01,0,0,0,0,0,6,6,48
4,2020-04-02,0,0,0,0,0,0,0,39
4,2020-04-03,1,0,0,0,0,0,1,49
4,2020-04-04,0,0,0,0,0,0,0,25
4,2020-04-05,0,0,0,0,0,0,0,13
4,2020-04-06,0,0,0,0,0,0,0,32
4,2020-04-07,0,0,0,0,0,3,3,26
4,2020-04-08,0,0,0,0,0,0,0,43
4,2020-04-09,0,0,0,0,0,0,0,46
4,2020-04-10,0,0,0,0,0,0,0,11
4,2020-04-11,0,0,0,0,0,0,0,7
4,2020-04-12,0,0,0,0,0,0,0,12
4,2020-04-13,0,0,0,0,0,0,0,9
4,2020-04-14,0,0,0,0,0,0,0,9
4,2020-04-15,0,0,0,0,0,0,0,10
4,2020-04-16,0,0,0,0,0,0,0,20
4,2020-04-17,0,0,0,0,0,0,0,15
4,2020-04-18,0,0,0,0,0,0,0,13
4,2020-04-19,0,0,0,0,0,0,0,4
4,2020-04-20,0,0,0,0,0,1,1,10
4,2020-04-21,0,0,0,0,0,0,0,8
4,2020-04-22,0,0,0,0,0,0,0,14
4,2020-04-23,0,0,0,0,0,0,0,15
4,2020-04-24,0,0,0,0,0,2,2,17
4,2020-04-25,0,0,0,0,0,0,0,7
4,2020-04-26,0,0,0,0,0,3,3,12
4,2020-04-27,0,0,0,0,0,3,3,13
4,2020-04-28,0,0,0,0,0,0,0,15
4,2020-04-29,0,0,0,0,0,0,0,13
4,2020-04-30,0,0,0,0,0,3,3,5
4,2020-05-01,0,0,0,0,0,2,2,5
4,2020-05-02,0,0,0,0,0,0,0,2
4,2020-05-03,0,0,0,0,0,1,1,1
4,2020-05-04,0,0,0,0,0,0,0,3
4,2020-05-05,0,0,0,0,0,1,1,4
4,2020-05-06,0,0,0,0,0,1,1,4
4,2020-05-07,0,0,0,0,0,0,0,2
4,2020-05-08,0,0,0,0,0,0,0,1
4,2020-05-09,0,0,0,0,0,0,0,2
4,2020-05-10,0,0,0,0,0,0,0,2
4,2020-05-11,0,0,0,0,0,0,0,2
4,2020-05-12,0,0,0,0,0,0,0,4
4,2020-05-13,0,0,0,0,0,0,0,1
4,2020-05-14,0,0,0,0,0,0,0,6
4,2020-05-15,0,0,0,0,0,0,0,4
4,2020-05-16,0,0,0,0,0,0,0,2
4,2020-05-17,0,0,0,0,0,0,0,2
4,2020-05-18,0,0,0,0,0,1,1,5
4,2020-05-19,0,0,0,0,0,0,0,2
4,2020-05-20,0,0,0,0,0,0,0,5
4,2020-05-21,0,0,0,0,0,0,0,0
4,2020-05-22,0,0,0,0,0,0,0,3
4,2020-05-23,0,0,0,0,0,0,0,0
4,2020-05-24,0,0,0,0,0,0,0,0
4,2020-05-25,0,0,0,0,0,0,0,0
4,2020-05-26,0,0,0,0,0,0,0,0
4,2020-05-27,0,0,0,0,0,0,0,1
4,2020-05-28,0,0,0,0,0,0,0,0
4,2020-05-29,0,0,0,0,0,0,0,0
4,2020-05-30,0,0,0,0,0,0,0,1
4,2020-05-31,0,0,0,0,0,0,0,0
4,2020-06-01,0,0,0,0,0,0,0,0
4,2020-06-02,0,0,0,0,0,0,0,0
4,2020-06-03,0,0,0,0,0,0,0,1
4,2020-06-04,0,0,0,0,0,0,0,0
4,2020-06-05,0,0,0,0,0,0,0,1
4,2020-06-06,0,0,0,0,0,0,0,0
4,2020-06-07,0,0,0,0,0,0,0,0
4,2020-06-08,0,0,0,0,0,1,1,3
4,2020-06-09,0,0,0,0,0,0,0,1
4,2020-06-10,0,0,0,0,0,0,0,6
4,2020-06-11,0,0,0,0,0,0,0,1
4,2020-06-12,0,0,0,0,0,0,0,0
4,2020-06-13,0,0,0,0,0,0,0,0
4,2020-06-14,0,0,0,0,0,0,0,2
4,2020-06-15,0,0,0,0,0,0,0,3
4,2020-06-16,0,0,0,0,0,0,0,2
4,2020-06-17,0,0,0,0,0,0,0,0
4,2020-06-18,0,0,0,0,0,0,0,1
4,2020-06-19,0,0,0,0,0,1,1,4
4,2020-06-20,0,0,0,0,0,0,0,4
4,2020-06-21,0,0,0,0,0,0,0,1
4,2020-06-22,0,0,0,0,0,0,0,8
4,2020-06-23,0,0,0,0,0,0,0,1
4,2020-06-24,0,0,0,0,0,0,0,4
4,2020-06-25,0,0,0,0,0,1,1,5
4,2020-06-26,0,0,0,0,0,1,1,9
4,2020-06-27,0,0,0,0,0,1,1,5
4,2020-06-28,0,0,0,0,0,0,0,3
4,2020-06-29,0,0,0,0,0,3,3,17
4,2020-06-30,0,0,0,0,0,1,1,17
4,2020-07-01,0,0,0,0,0,0,0,10
4,2020-07-02,0,0,0,0,0,1,1,9
4,2020-07-03,0,0,0,0,0,4,4,11
4,2020-07-04,0,0,0,0,0,0,0,1
4,2020-07-05,0,0,0,0,0,0,0,0
4,2020-07-06,0,0,0,0,0,2,2,11
4,2020-07-07,0,0,0,0,0,2,2,11
4,2020-07-08,0,0,0,0,0,1,1,7
4,2020-07-09,0,0,0,0,0,2,2,13
4,2020-07-10,0,0,0,0,0,2,2,11
4,2020-07-11,0,0,0,0,0,0,0,3
4,2020-07-12,0,0,0,0,0,0,0,6
4,2020-07-13,0,0,0,0,0,2,2,14
4,2020-07-14,0,0,0,0,0,0,0,16
4,2020-07-15,0,0,0,0,0,0,0,6
4,2020-07-16,0,0,0,0,0,0,0,6
4,2020-07-17,0,0,0,0,0,1,1,9
4,2020-07-18,0,0,0,0,0,0,0,1
4,2020-07-19,0,0,0,0,0,1,1,4
4,2020-07-20,0,0,0,0,0,2,2,15
4,2020-07-21,0,0,0,0,0,2,2,7
4,2020-07-22,0,0,0,0,0,0,0,9
4,2020-07-23,0,0,0,0,0,1,1,9
4,2020-07-24,0,0,0,0,0,0,0,3
4,2020-07-25,0,0,0,0,0,0,0,4
4,2020-07-26,0,0,0,0,0,0,0,1
4,2020-07-27,0,0,0,0,0,4,4,19
4,2020-07-28,0,0,0,0,0,0,0,16
4,2020-07-29,0,0,0,0,0,0,0,18
4,2020-07-30,0,0,0,0,0,0,0,17
4,2020-07-31,0,0,0,0,0,1,1,13
4,2020-08-01,0,0,0,0,0,0,0,3
4,2020-08-02,0,0,0,0,0,0,0,4
4,2020-08-03,0,0,0,0,0,1,1,19
4,2020-08-04,0,0,0,0,0,0,0,12
4,2020-08-05,0,0,0,0,0,0,0,10
4,2020-08-06,0,0,0,0,0,0,0,10
4,2020-08-07,0,0,0,0,0,0,0,16
4,2020-08-08,0,0,0,0,0,0,0,5
4,2020-08-09,0,0,0,0,0,0,0,2
4,2020-08-10,0,0,0,0,0,2,2,19
4,2020-08-11,0,0,0,0,0,1,1,7
4,2020-08-12,0,0,0,0,0,1,1,17
4,2020-08-13,0,0,0,0,0,0,0,29
4,2020-08-14,0,0,0,0,0,0,0,15
4,2020-08-15,0,0,0,0,0,2,2,8
4,2020-08-16,0,0,0,0,0,0,0,3
4,2020-08-17,0,0,0,0,0,0,0,14
4,2020-08-18,0,0,0,0,0,3,3,20
4,2020-08-19,0,0,0,0,0,1,1,12
4,2020-08-20,0,0,0,0,0,0,0,10
4,2020-08-21,0,0,0,0,0,4,4,24
4,2020-08-22,0,0,0,0,0,0,0,7
4,2020-08-23,0,0,0,0,0,1,1,5
4,2020-08-24,0,0,0,0,0,2,2,16
4,2020-08-25,0,0,0,0,0,2,2,22
4,2020-08-26,0,0,0,0,0,0,0,12
4,2020-08-27,0,0,0,0,0,2,2,15
4,2020-08-28,0,0,0,0,0,0,0,17
4,2020-08-29,0,0,0,0,0,0,0,10
4,2020-08-30,0,0,0,0,0,0,0,1
4,2020-08-31,0,0,0,0,0,0,0,12
4,2020-09-01,0,0,0,0,0,0,0,12
4,2020-09-02,0,0,0,0,0,2,2,21
4,2020-09-03,0,0,0,0,0,0,0,15
4,2020-09-04,0,0,0,0,0,0,0,14
4,2020-09-05,0,0,0,0,0,0,0,9
4,2020-09-06,0,0,0,0,0,0,0,4
4,2020-09-07,0,0,0,0,0,0,0,7
4,2020-09-08,0,0,0,0,0,1,1,14
4,2020-09-09,0,0,0,0,0,0,0,14
4,2020-09-10,0,0,0,0,0,1,1,27
4,2020-09-11,0,0,0,0,0,0,0,16
4,2020-09-12,0,0,0,0,0,0,0,3
4,2020-09-13,0,0,0,0,0,0,0,7
4,2020-09-14,0,0,0,0,0,0,0,13
4,2020-09-15,0,0,0,0,0,0,0,15
4,2020-09-16,0,0,0,0,0,0,0,12
4,2020-09-17,0,0,0,0,0,0,0,18
4,2020-09-18,0,0,0,0,0,0,0,18
4,2020-09-19,0,0,0,0,0,0,0,5
4,2020-09-20,0,0,0,0,0,0,0,6
4,2020-09-21,0,0,0,0,0,0,0,15
4,2020-09-22,0,0,0,0,0,0,0,19
4,2020-09-23,0,0,0,0,0,0,0,15
4,2020-09-24,0,0,0,0,0,0,0,10
4,2020-09-25,0,0,0,0,0,0,0,14
4,2020-09-26,0,0,0,0,0,0,0,7
4,2020-09-27,0,0,0,0,0,0,0,1
4,2020-09-28,0,0,0,0,0,0,0,22
4,2020-09-29,0,0,0,0,0,1,1,23
4,2020-09-30,0,0,0,0,0,3,3,35
4,2020-10-01,0,0,0,0,0,1,1,33
4,2020-10-02,0,0,0,0,0,0,0,59
4,2020-10-03,0,0,0,0,0,0,0,38
4,2020-10-04,0,0,0,0,0,0,0,18
4,2020-10-05,0,0,0,0,0,0,0,99
4,2020-10-06,0,0,0,0,0,0,0,138
4,2020-10-07,0,0,0,0,0,3,3,159
4,2020-10-08,0,0,0,0,0,17,17,149
4,2020-10-09,0,0,0,0,0,0,0,184
4,2020-10-10,0,0,0,0,0,0,0,133
4,2020-10-11,0,0,0,0,0,0,0,43
4,2020-10-12,0,0,0,0,0,0,0,270
4,2020-10-13,0,0,0,0,0,11,11,266
4,2020-10-14,0,0,0,0,0,9,9,261
4,2020-10-15,0,0,0,0,0,11,11,357
4,2020-10-16,0,0,0,0,0,0,0,334
4,2020-10-17,0,0,0,0,0,0,0,173
4,2020-10-18,0,0,0,0,0,1,1,111
4,2020-10-19,0,0,0,0,0,1,1,465
4,2020-10-20,0,0,0,0,0,0,0,411
4,2020-10-21,0,0,0,0,0,0,0,478
4,2020-10-22,0,0,0,0,0,0,0,511
4,2020-10-23,0,0,0,0,0,4,4,605
4,2020-10-24,0,0,0,0,0,4,4,301
4,2020-10-25,0,0,0,0,0,0,0,194
4,2020-10-26,0,0,0,0,0,6,6,761
4,2020-10-27,0,0,0,0,0,2,2,538
4,2020-10-28,0,0,0,0,0,0,0,592
4,2020-10-29,0,0,0,0,0,0,0,568
4,2020-10-30,0,0,0,0,0,1,1,609
4,2020-10-31,0,0,0,0,0,1,1,333
4,2020-11-01,0,0,0,0,0,0,0,186
4,2020-11-02,0,0,0,0,0,5,5,584
4,2020-11-03,0,0,0,0,0,3,3,510
4,2020-11-04,0,0,0,0,0,8,8,550
4,2020-11-05,0,0,0,0,0,1,1,471
4,2020-11-06,0,0,0,0,0,0,0,394
4,2020-11-07,0,0,0,0,0,20,20,259
4,2020-11-08,0,0,0,0,0,3,3,87
4,2020-11-09,0,0,0,0,0,13,13,497
4,2020-11-10,0,0,0,0,0,0,0,398
4,2020-11-11,0,0,0,0,0,6,6,438
4,2020-11-12,0,0,0,0,0,10,10,367
4,2020-11-13,0,0,0,0,0,3,3,399
4,2020-11-14,0,0,0,0,0,0,0,247
4,2020-11-15,0,0,0,0,0,5,5,139
4,2020-11-16,0,0,0,0,0,8,8,515
4,2020-11-17,0,0,0,0,0,1,1,396
4,2020-11-18,0,0,0,0,0,1,1,367
4,2020-11-19,0,0,0,0,0,0,0,374
4,2020-11-20,0,0,0,0,0,7,7,412
4,2020-11-21,0,0,0,0,0,8,8,140
4,2020-11-22,0,0,0,0,0,0,0,148
4,2020-11-23,0,0,0,0,0,5,5,374
4,2020-11-24,0,0,0,0,0,10,10,379
4,2020-11-25,0,0,0,0,0,5,5,364
4,2020-11-26,0,0,0,0,0,5,5,290
4,2020-11-27,0,0,0,0,0,0,0,340
4,2020-11-28,0,0,0,0,0,0,0,182
4,2020-11-29,0,0,0,0,0,0,0,112
4,2020-11-30,0,0,0,0,0,4,4,426
4,2020-12-01,0,0,0,0,0,7,7,361
4,2020-12-02,0,0,0,0,0,13,13,358
4,2020-12-03,0,0,0,0,0,9,9,391
4,2020-12-04,0,0,0,0,0,0,0,392
4,2020-12-05,0,0,0,0,0,0,0,220
4,2020-12-06,0,0,0,0,0,0,0,135
4,2020-12-07,0,0,0,0,0,10,10,514
4,2020-12-08,0,0,0,0,0,3,3,268
4,2020-12-09,0,0,0,0,0,9,9,563
4,2020-12-10,0,0,0,0,0,0,0,454
4,2020-12-11,0,0,0,0,0,1,1,496
4,2020-12-12,0,0,0,0,0,2,2,327
4,2020-12-13,0,0,0,0,0,2,2,193
4,2020-12-14,0,0,1,0,0,22,23,582
4,2020-12-15,0,0,0,0,0,18,18,541
4,2020-12-16,0,0,0,0,0,22,22,491
4,2020-12-17,0,0,0,0,0,10,10,407
4,2020-12-18,0,0,0,0,0,7,7,458
4,2020-12-19,0,0,0,0,0,7,7,276
4,2020-12-20,0,0,0,0,0,9,9,184
4,2020-12-21,0,0,0,0,0,2,2,530
4,2020-12-22,0,0,0,0,0,18,18,504
4,2020-12-23,0,0,0,0,0,12,12,432
4,2020-12-24,0,1,0,0,0,8,9,352
4,2020-12-25,0,0,0,0,0,11,11,150
4,2020-12-26,0,0,0,0,0,11,11,294
4,2020-12-27,0,0,0,0,0,14,14,168
4,2020-12-28,0,1,0,0,0,36,37,530
4,2020-12-29,0,0,0,0,0,11,11,461
4,2020-12-30,0,1,0,0,0,9,10,437
4,2020-12-31,0,0,0,0,0,13,13,326
4,2021-01-01,0,0,0,0,0,3,3,138
4,2021-01-02,0,0,0,0,0,11,11,298
4,2021-01-03,0,0,0,0,0,4,4,195
4,2021-01-04,0,0,0,0,0,32,32,524
4,2021-01-05,0,1,0,0,0,21,22,465
4,2021-01-06,0,0,0,0,0,14,14,391
4,2021-01-07,0,0,0,0,0,5,5,357
4,2021-01-08,0,0,0,0,0,22,22,312
4,2021-01-09,0,1,0,0,0,13,14,163
4,2021-01-10,0,0,0,0,0,5,5,154
4,2021-01-11,0,0,0,0,0,14,14,402
4,2021-01-12,0,0,0,0,0,8,8,287
4,2021-01-13,0,2,0,0,0,11,13,258
4,2021-01-14,0,0,0,0,0,17,17,233
4,2021-01-15,0,0,0,0,0,13,13,262
4,2021-01-16,0,0,0,0,0,9,9,140
4,2021-01-17,0,0,0,0,0,0,0,89
4,2021-01-18,0,1,0,0,0,16,17,269
4,2021-01-19,0,5,0,0,0,10,15,255
4,2021-01-20,0,0,0,0,0,9,9,222
4,2021-01-21,0,1,0,0,0,17,18,182
4,2021-01-22,0,0,0,0,0,15,15,214
4,2021-01-23,0,2,0,0,0,2,4,110
4,2021-01-24,0,0,0,0,0,1,1,42
4,2021-01-25,0,3,0,0,0,13,16,203
4,2021-01-26,0,0,0,0,0,12,12,164
4,2021-01-27,0,0,0,0,0,7,7,148
4,2021-01-28,0,1,0,0,0,4,5,146
4,2021-01-29,0,1,0,0,0,9,10,177
4,2021-01-30,0,0,0,0,0,3,3,56
4,2021-01-31,0,0,0,0,0,0,0,46
4,2021-02-01,0,1,0,0,0,10,11,215
4,2021-02-02,0,3,0,0,0,5,8,142
4,2021-02-03,0,1,0,0,0,6,7,145
4,2021-02-04,0,1,0,0,0,2,3,131
4,2021-02-05,0,5,0,0,0,3,8,123
4,2021-02-06,0,0,0,0,0,5,5,78
4,2021-02-07,0,0,0,0,0,2,2,55
4,2021-02-08,0,2,0,0,0,5,7,145
4,2021-02-09,0,0,0,0,0,2,2,112
4,2021-02-10,0,1,0,0,0,4,5,92
4,2021-02-11,0,0,0,0,0,1,1,82
4,2021-02-12,0,3,0,0,0,2,5,84
4,2021-02-13,0,0,0,0,0,3,3,40
4,2021-02-14,0,0,0,0,0,0,0,35
4,2021-02-15,0,0,0,0,0,0,0,91
4,2021-02-16,0,0,0,0,0,3,3,101
4,2021-02-17,0,1,1,0,0,1,3,84
4,2021-02-18,0,0,0,0,0,3,3,57
4,2021-02-19,0,1,0,0,0,2,3,95
4,2021-02-20,0,0,0,0,0,0,0,44
4,2021-02-21,0,0,0,0,0,0,0,25
4,2021-02-22,0,1,0,0,0,1,2,79
4,2021-02-23,0,0,0,0,1,1,2,83
4,2021-02-24,0,3,1,0,0,0,4,94
4,2021-02-25,0,0,0,0,0,2,2,81
4,2021-02-26,0,0,0,0,0,0,0,63
4,2021-02-27,0,0,0,0,0,0,0,50
4,2021-02-28,0,0,0,0,0,0,0,25
4,2021-03-01,0,2,0,0,0,0,2,109
4,2021-03-02,0,0,0,0,0,0,0,87
4,2021-03-03,0,2,0,0,0,1,3,103
4,2021-03-04,0,2,0,0,0,1,3,102
4,2021-03-05,0,4,0,0,0,2,6,99
4,2021-03-06,0,3,0,0,0,2,5,77
4,2021-03-07,0,0,0,0,0,0,0,61
4,2021-03-08,0,4,0,0,0,0,4,163
4,2021-03-09,0,1,0,0,0,0,1,153
4,2021-03-10,0,2,0,0,0,1,3,111
4,2021-03-11,1,3,0,0,0,0,4,123
4,2021-03-12,1,0,0,0,0,0,1,129
4,2021-03-13,0,1,0,0,0,0,1,80
4,2021-03-14,0,0,0,0,0,0,0,63
4,2021-03-15,0,5,0,0,0,2,7,155
4,2021-03-16,0,5,0,0,0,2,7,145
4,2021-03-17,0,1,0,0,0,1,2,153
4,2021-03-18,0,4,0,0,0,1,5,139
4,2021-03-19,0,0,0,0,0,0,0,126
4,2021-03-20,0,2,0,0,0,0,2,102
4,2021-03-21,0,0,0,0,0,0,0,80
4,2021-03-22,0,9,0,0,0,0,9,190
4,2021-03-23,0,5,0,0,0,0,5,165
4,2021-03-24,0,4,0,0,0,0,4,158
4,2021-03-25,0,4,0,0,0,0,4,204
4,2021-03-26,0,6,0,0,0,0,6,167
4,2021-03-27,0,1,0,0,0,0,1,137
4,2021-03-28,0,0,0,0,0,0,0,96
4,2021-03-29,0,16,0,0,0,1,17,223
4,2021-03-30,0,6,0,0,0,1,7,201
4,2021-03-31,0,2,0,0,0,1,3,233
4,2021-04-01,0,6,0,0,0,0,6,195
4,2021-04-02,0,1,0,0,0,0,1,85
4,2021-04-03,0,3,0,0,0,0,3,147
4,2021-04-04,0,0,0,0,0,0,0,103
4,2021-04-05,0,0,0,0,0,0,0,116
4,2021-04-06,0,5,0,0,0,0,5,279
4,2021-04-07,0,3,0,0,0,0,3,211
4,2021-04-08,0,9,0,0,0,0,9,277
4,2021-04-09,0,2,0,0,0,0,2,218
4,2021-04-10,0,1,0,0,0,0,1,170
4,2021-04-11,0,0,0,0,0,0,0,117
4,2021-04-12,0,13,0,0,0,1,14,285
4,2021-04-13,0,20,0,0,0,0,20,253
4,2021-04-14,1,6,0,0,0,0,7,188
4,2021-04-15,0,12,0,0,0,1,13,231
4,2021-04-16,0,3,0,0,0,0,3,189
4,2021-04-17,0,4,0,0,0,0,4,165
4,2021-04-18,0,0,0,0,0,0,0,101
4,2021-04-19,0,11,0,0,0,0,11,283
4,2021-04-20,0,13,0,0,0,0,13,228
4,2021-04-21,0,13,0,0,0,1,14,225
4,2021-04-22,0,16,0,0,0,0,16,253
4,2021-04-23,1,14,0,0,0,1,16,222
4,2021-04-24,1,1,0,0,0,0,2,149
4,2021-04-25,0,0,0,0,0,0,0,121
4,2021-04-26,0,16,0,0,0,0,16,226
4,2021-04-27,0,13,0,0,0,0,13,220
4,2021-04-28,0,13,0,0,0,0,13,207
4,2021-04-29,0,20,0,0,0,0,20,202
4,2021-04-30,0,4,1,0,0,3,8,167
4,2021-05-01,0,2,0,0,0,0,2,113
4,2021-05-02,0,0,0,0,0,0,0,88
4,2021-05-03,0,13,0,0,0,1,14,227
4,2021-05-04,0,7,0,1,0,1,9,196
4,2021-05-05,0,6,1,0,0,0,7,200
4,2021-05-06,0,7,0,0,0,0,7,182
4,2021-05-07,0,7,0,0,0,0,7,160
4,2021-05-08,0,1,0,0,0,0,1,132
4,2021-05-09,0,1,0,0,0,0,1,85
4,2021-05-10,0,10,0,0,0,0,10,186
4,2021-05-11,0,9,0,0,0,0,9,136
4,2021-05-12,0,4,0,0,0,1,5,144
4,2021-05-13,0,0,0,0,0,0,0,74
4,2021-05-14,0,4,0,0,0,0,4,106
4,2021-05-15,0,3,0,0,0,0,3,93
4,2021-05-16,0,0,0,0,0,0,0,76
